Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
64734,1032.092,372.8922116,224.1463197,1.663610681,0.799172181,66426,287.0921258,0.691802122,0.974528046,0.763669567,0.769906469,0.005760376,0.001248483,0.59275597,0.986115164,0
61493,992.528,400.4085418,198.3503204,2.018693698,0.868682168,62537,279.8130078,0.606260475,0.983305883,0.784422442,0.698818778,0.006511449,0.00095789,0.488347684,0.985824392,2
39733,727.157,256.3330274,197.8357879,1.295685831,0.635875035,40033,224.9213792,0.761051946,0.992506182,0.944288809,0.877457663,0.006451389,0.002359053,0.769931951,0.99758992,3
94187,1189.983,436.3324045,275.3624198,1.584574993,0.775714461,95403,346.298445,0.788756574,0.98725407,0.835832615,0.793657407,0.004632618,0.001133806,0.62989208,0.998111239,0
78739,1122.368,394.8395595,254.7369628,1.549989272,0.764042635,80486,316.6285024,0.716590826,0.978294362,0.785469285,0.801916867,0.005014536,0.001279169,0.643070661,0.996752626,0
46867,846.659,340.1692584,177.0078505,1.92177498,0.853951697,47529,244.280408,0.779039229,0.986071662,0.82159911,0.718114298,0.007258183,0.001190644,0.515688144,0.991036573,2
54064,893.898,338.7673701,207.7749483,1.630453396,0.789829609,55194,262.366962,0.724271897,0.97952676,0.850241125,0.774475304,0.006266043,0.001390604,0.599811997,0.977965507,2
39581,717.629,237.0136344,212.803796,1.113766008,0.44029196,39918,224.4907446,0.775322716,0.991557693,0.965821047,0.947163842,0.005988066,0.002972807,0.897119344,0.999181031,3
72263,1042.893,399.9327552,230.9794486,1.731464672,0.816358345,73011,303.3283851,0.703988387,0.989754968,0.834922849,0.758448467,0.005534406,0.001129679,0.575244077,0.996014797,0
40091,727.083,261.3132862,195.560116,1.336229961,0.663276781,40500,225.9323938,0.786823151,0.989901235,0.952990941,0.864603546,0.006518004,0.00224679,0.747539291,0.998884398,3
57134,948.593,371.0183606,197.9117962,1.874665218,0.845845112,57908,269.7133073,0.810434339,0.986633971,0.797893016,0.72695407,0.006493828,0.001118687,0.52846222,0.990689743,2
80972,1107.587,422.9895057,245.7143718,1.721468315,0.813975324,82215,321.08683,0.744378459,0.984881104,0.829447746,0.759089353,0.005223898,0.001069907,0.576216645,0.991938697,1
40512,737.636,248.20203,208.5251515,1.190273826,0.542365241,40973,227.1155663,0.744268078,0.988748688,0.935641205,0.915043145,0.00612663,0.002649523,0.837303958,0.996620986,3
51119,898.581,369.8619266,177.1110207,2.088305545,0.877892846,51708,255.121015,0.64423804,0.988609113,0.795568814,0.68977366,0.007235312,0.001010331,0.475787703,0.993590098,2
65911,988.981,380.1439519,221.1101103,1.719251786,0.813440331,66678,289.6903375,0.746190422,0.988496956,0.846821486,0.762054311,0.005767534,0.001199813,0.580726773,0.998415542,0
34196,690.131,264.9295953,165.7880877,1.598001394,0.779998261,34639,208.6616866,0.75156044,0.987210947,0.902240048,0.787611842,0.007747386,0.001839009,0.620332414,0.991292063,2
38888,711.477,244.8222746,202.4185983,1.20948508,0.562498761,39192,222.5168295,0.793713644,0.992243315,0.965392103,0.908891276,0.006295574,0.002650103,0.826083351,0.999135489,3
55381,914.969,363.1423524,194.4983503,1.867071633,0.844473023,55974,265.543366,0.76521631,0.989405796,0.831300224,0.731237666,0.006557165,0.001156459,0.534708523,0.998339116,2
39493,720.349,246.9105923,204.1021982,1.209739995,0.562754758,39854,224.2410519,0.799971642,0.990941938,0.956409924,0.90818725,0.006252009,0.00262362,0.824804081,0.997798486,3
52647,918.243,384.432846,174.928609,2.19765565,0.890475934,53197,258.9058561,0.767124685,0.989661071,0.784636018,0.673474857,0.007302085,0.000926642,0.453568383,0.996787121,2
57144,878.194,314.6127709,231.565,1.358636974,0.676946976,57621,269.7369099,0.78873706,0.991721768,0.931106953,0.857361604,0.005505613,0.001835023,0.73506892,0.998691813,3
65732,974.417,380.5056441,220.4716004,1.725871466,0.815030949,66557,289.2967019,0.765411398,0.98760461,0.869955436,0.760295429,0.005788743,0.001193146,0.578049139,0.997638516,0
74797,1041.356,403.8829972,238.5870704,1.692811754,0.806867002,75662,308.600872,0.776579177,0.988567577,0.866753484,0.764084832,0.005399722,0.001135318,0.58382563,0.98830689,1
115608,1298.623,500.2983097,296.8988262,1.68508012,0.804875582,117222,383.6621916,0.779649587,0.986231254,0.861452967,0.766866856,0.004327541,0.000923211,0.588084774,0.990969962,1
78848,1088.405,388.6458643,259.1222372,1.499855313,0.745298466,79719,316.8475842,0.734576758,0.989074123,0.836410526,0.815260404,0.004929052,0.001343162,0.664649526,0.996878123,0
34443,684.507,234.60733,187.5726238,1.250754642,0.600643034,34874,209.4139194,0.784650082,0.987641223,0.923751269,0.892614563,0.006811466,0.002667327,0.796760758,0.996552217,3
42779,746.717,264.3401439,206.1859322,1.282047427,0.625776591,43102,233.3836209,0.763910714,0.992506148,0.964114057,0.882891329,0.006179203,0.002316014,0.779497098,0.999352249,3
73056,1041.289,356.6933788,261.4526252,1.364275377,0.680239578,74191,304.9881771,0.742303237,0.984701648,0.846687587,0.855043001,0.004882465,0.001609796,0.731098534,0.997419728,0
55259,959.642,401.8684761,176.3048731,2.27939517,0.898627296,55950,265.2507191,0.604915161,0.987649687,0.754040011,0.660043609,0.007272453,0.000851434,0.435657565,0.99303575,2
37075,699.179,233.450954,202.3679044,1.153596736,0.498561992,37441,217.2679362,0.792200855,0.99022462,0.953046898,0.930679154,0.006296722,0.002914031,0.866163687,0.999203602,3
57029,953.664,388.137971,187.9270204,2.065365428,0.874970728,57971,269.4653558,0.784065443,0.983750496,0.787979362,0.694251467,0.006805975,0.000975298,0.4819851,0.995475362,2
57391,921.48,362.5686078,203.7016423,1.779900268,0.827253235,58763,270.3192385,0.749327588,0.976651975,0.849340491,0.745567136,0.006317517,0.001204129,0.555870354,0.989393793,1
59503,973.139,397.2301058,191.5888967,2.073346173,0.875999437,60107,275.2482019,0.802922761,0.989951254,0.789585148,0.692918784,0.0066758,0.000949319,0.480136441,0.995489053,2
48955,897.999,356.7442101,176.2208933,2.024414945,0.869479017,49899,249.6626562,0.690966831,0.981081785,0.762878214,0.699836603,0.007287186,0.001078267,0.489771271,0.991500281,2
68282,1027.342,374.6665939,232.8190821,1.609260678,0.783490816,69244,294.8547822,0.79592027,0.9861071,0.81299151,0.786979109,0.005487048,0.001298289,0.619336118,0.996673261,0
48620,898.957,288.2629577,215.4478056,1.337971195,0.664374045,49827,248.8069667,0.723964383,0.975776186,0.756043844,0.863125004,0.005928897,0.002029778,0.744984773,0.996768167,3
80609,1116.248,416.6129173,247.1405223,1.685732932,0.805044977,81672,320.3663004,0.822456892,0.986984523,0.812965302,0.768978318,0.005168318,0.00111477,0.591327654,0.9968205,0
59605,1001.665,399.3457097,196.1110647,2.036324214,0.871113951,62307,275.484016,0.778326217,0.956634086,0.746530504,0.689838426,0.006699869,0.000935913,0.475877055,0.969039969,2
73398,1037.523,409.9397199,229.4542441,1.786585912,0.82867721,74232,305.7012203,0.812931951,0.988764953,0.856837813,0.745722372,0.005585162,0.001065428,0.556101856,0.993523741,1
73932,1026.43,397.8289474,239.2031365,1.663142688,0.79904493,75124,306.8112547,0.808751299,0.9841329,0.881827514,0.771214002,0.005381012,0.001174203,0.594771037,0.989189102,1
53775,888.483,356.1336787,193.1511112,1.843808594,0.840149007,54244,261.6647789,0.643819216,0.991353882,0.856036018,0.734737529,0.006622663,0.001190533,0.539839236,0.995360222,2
46642,875.771,362.1727717,164.878319,2.196606406,0.890364834,47195,243.6933295,0.647859544,0.988282657,0.764198021,0.672864855,0.007764949,0.000981815,0.452747113,0.994507209,2
53533,920.493,375.5002367,182.420075,2.058437026,0.874066948,54205,261.0753388,0.605604326,0.98760262,0.793945087,0.695273433,0.007014369,0.001011093,0.483405147,0.995059054,2
72318,1038.352,399.2766927,232.7000454,1.71584278,0.812612775,73244,303.4437961,0.752246817,0.987357326,0.842882551,0.759983745,0.005521125,0.001136121,0.577575292,0.991028395,1
56614,932.14,383.1357439,189.4201677,2.022676616,0.869237697,57255,268.483116,0.796662164,0.988804471,0.818787898,0.70075194,0.006767509,0.001006621,0.491053282,0.993241991,2
42073,753.785,257.1541534,208.5139395,1.233270802,0.585251365,42548,231.4497945,0.779620502,0.988836138,0.930504253,0.900042995,0.006112095,0.002474132,0.810077393,0.999044797,3
47496,793.007,276.264608,219.2654235,1.259955189,0.608336759,47965,245.914183,0.748675914,0.990222037,0.949101933,0.890140017,0.005816587,0.002252585,0.792349251,0.99832455,3
67718,1046.454,353.627789,244.3069875,1.447473086,0.722989391,69018,293.6345271,0.7664569,0.981164334,0.777094262,0.83034913,0.005222065,0.001531317,0.689479678,0.998003277,0
85119,1140.71,449.4686011,243.859741,1.843143929,0.840022718,86686,329.2064349,0.762100457,0.981923263,0.822026615,0.732434778,0.005280473,0.000937408,0.536460704,0.988774289,1
72839,1017.763,384.6550098,243.2440353,1.581354336,0.774667036,74031,304.5348834,0.747956543,0.983898637,0.883650489,0.791709131,0.005280894,0.001279823,0.626803347,0.991198191,1
54340,939.694,383.1179338,182.1098958,2.103773286,0.879804135,55162,263.0358091,0.787501993,0.985098437,0.773315278,0.686566161,0.007050385,0.000966323,0.471373094,0.991662122,2
67796,1015.155,344.1761834,253.0661384,1.360024639,0.677762606,69240,293.8035878,0.738647259,0.979145003,0.826702439,0.853642994,0.005076644,0.001662883,0.728706362,0.991058606,0
40769,812.578,329.6831125,158.2840497,2.082857452,0.877208474,41473,227.8348152,0.704419794,0.983025101,0.775907238,0.691072143,0.008086613,0.001137732,0.477580707,0.994732535,2
35734,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198,0.006981301,0.002301589,0.731064669,0.997067027,3
39306,724.304,252.6462868,198.3559858,1.27370135,0.619352037,39704,223.7095294,0.753103924,0.989975821,0.941514356,0.885465337,0.006427677,0.002437362,0.784048862,0.998644094,3
63905,1030.26,356.7067045,228.9156537,1.558245139,0.766915955,65322,285.2479152,0.713671491,0.978307461,0.756573327,0.799670742,0.005581828,0.001407995,0.639473296,0.996456155,0
32057,642.082,215.9182853,189.3033869,1.140593884,0.48097147,32301,202.030295,0.779804909,0.992446054,0.977128658,0.935679416,0.006735449,0.003184598,0.875495969,0.998585347,3
75080,1040.66,397.5332068,243.2745698,1.634092734,0.790888425,76187,309.184128,0.791857828,0.985469962,0.871197066,0.777756733,0.005294795,0.001195099,0.604905535,0.98847174,1
51828,932.413,379.141053,174.6356099,2.171040908,0.887603383,52624,256.8841356,0.653247457,0.984873822,0.749130836,0.677542391,0.007315371,0.000950959,0.459063692,0.996646054,2
40846,737.982,257.3563132,202.3259564,1.271988616,0.61800959,41230,228.0498683,0.77744152,0.990686393,0.942470703,0.88612502,0.006300649,0.002396321,0.785217552,0.998787787,3
47044,792.003,279.620142,214.5121886,1.303516335,0.641460923,47419,244.7412535,0.779829593,0.992091778,0.942454629,0.875263319,0.0059438,0.002151785,0.766085877,0.998605455,3
58804,989.481,409.5472497,184.202028,2.223359071,0.893144463,59557,273.6267132,0.790100234,0.98735665,0.754747728,0.668120012,0.006964615,0.000856042,0.44638435,0.992472693,2
41349,864.737,261.9835448,201.6718954,1.299058276,0.638299154,42172,229.4497373,0.730805938,0.980484682,0.694875167,0.875817363,0.00633591,0.002299551,0.767056053,0.996450514,3
38472,734.036,251.0502466,195.3891348,1.284873116,0.62790875,38999,221.3234551,0.75346651,0.986486833,0.897263308,0.881590272,0.006525531,0.002431436,0.777201407,0.998605194,3
70583,1033.049,403.1133886,224.2776295,1.797385631,0.830938931,71255,299.7816986,0.769129345,0.990569083,0.831128422,0.743665944,0.005711197,0.001077503,0.553039036,0.994024416,1
58274,983.251,399.9385568,188.4421428,2.122341377,0.882038289,59545,272.3908244,0.613778794,0.978654799,0.757453366,0.681081681,0.00686307,0.000910951,0.463872256,0.984495282,2
49925,895.969,354.3854292,180.0151337,1.968642424,0.861378144,50708,252.1239462,0.61960906,0.98455865,0.781523372,0.711439934,0.007098356,0.001121736,0.506146779,0.996422023,2
39295,732.803,244.1990998,205.4712787,1.188482894,0.540399095,39881,223.678224,0.805390449,0.985306286,0.919544349,0.91596662,0.006214508,0.002698392,0.838994849,0.997131025,3
46925,776.375,256.5118827,233.1686431,1.100113117,0.41680171,47253,244.4315152,0.776454042,0.993058642,0.978297764,0.952905233,0.005466423,0.002780237,0.908028382,0.998933934,3
71236,1055.392,345.968599,264.7407459,1.306820368,0.643773488,72582,301.1652241,0.826422887,0.981455457,0.80367747,0.870498724,0.004856654,0.001720242,0.757768029,0.990266694,0
54455,942.256,391.5054793,177.9140199,2.200531917,0.890779604,55186,263.3139939,0.581715824,0.986753887,0.77074338,0.672567838,0.007189523,0.000907453,0.452347497,0.995405105,2
48480,884.331,363.9755184,170.0055757,2.140962241,0.88421522,49042,248.4484919,0.701115016,0.988540435,0.77900954,0.682596711,0.007507746,0.001005417,0.465938271,0.997556244,2
74684,1046.993,398.9439007,240.1066679,1.661527787,0.798604842,75767,308.3676737,0.802553246,0.985706178,0.856150034,0.77295999,0.005341759,0.00117623,0.597467147,0.992708266,1
52889,923.455,378.6667943,178.5070772,2.121298496,0.881914508,53587,259.500224,0.756573112,0.986974453,0.779370109,0.685299656,0.007159651,0.000974078,0.469635619,0.996237332,2
52437,915.701,376.5203919,177.7757744,2.117951072,0.881515845,52928,258.3889742,0.641376274,0.990723247,0.785851206,0.686254927,0.007180434,0.000982364,0.470945825,0.997440216,2
59936,922.98,295.4328604,259.7326001,1.137450056,0.476527657,60869,276.2478694,0.834159105,0.984672001,0.884123713,0.935061418,0.004929139,0.002324403,0.874339855,0.994517917,0
